iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D
80,-0.15662737362620943,36,811,371,2.302585092994046,0.2420316393780516,0.26010793903697693,0.25660832267338063,0.24125209891159244,0.4056790918347823,0.4056790918347823,0.4056790918347823,0.4056790918347823
81,-0.09392617798533777,36,815,374,2.302585092994046,0.24044703451222177,0.25554548414636197,0.25665216182804107,0.247355319513375,0.38664900593985163,0.38664900593985163,0.38664900593985163,0.38664900593985163
82,-0.013535102293844994,36,819,377,2.302585092994046,0.24201985005470886,0.25740039016283206,0.2535499280524234,0.24702983173003668,0.4455737972977429,0.4455737972977429,0.4455737972977429,0.4455737972977429
83,0.0678037391330226,36,823,380,2.302585092994046,0.24335894237113648,0.25938528685667384,0.25132300090538084,0.24593276986681,0.48969961348219715,0.48969961348219715,0.48969961348219715,0.48969961348219715
84,0.08034104657772043,36,827,383,2.302585092994046,0.24423751887011766,0.25947478332819135,0.25137268682518754,0.24491501097650661,0.4691732396305757,0.4691732396305757,0.4691732396305757,0.4691732396305757
85,0.08449296399044784,36,831,386,2.302585092994046,0.2390672674283544,0.2625920945055397,0.2548890074178162,0.24345163064828942,0.4281822266657232,0.4281822266657232,0.4281822266657232,0.4281822266657232
86,0.037487033360435004,36,835,389,2.302585092994046,0.24076091130680802,0.2553693427101843,0.254584399348794,0.2492853466342143,0.5000995390924036,0.5000995390924036,0.5000995390924036,0.5000995390924036
87,0.060669381656905344,36,839,392,2.302585092994046,0.2447721097116798,0.25612172020338936,0.25429820453365287,0.24480796555127837,0.45217430661585345,0.45217430661585345,0.45217430661585345,0.45217430661585345
88,0.06497911461747297,36,843,395,2.302585092994046,0.24158381187295114,0.25864807137322393,0.2553978127023764,0.24437030405144905,0.4021151100821854,0.4021151100821854,0.4021151100821854,0.4021151100821854
89,0.04126703464091016,36,847,398,2.302585092994046,0.24396862235759906,0.25964668520144124,0.2540191244213336,0.24236556801962625,0.41742619445075646,0.41742619445075646,0.41742619445075646,0.41742619445075646
90,0.06934041536994795,36,851,401,2.302585092994046,0.24431264533659006,0.2583117585722702,0.2537857046582008,0.2435898914329391,0.40882059442209545,0.40882059442209545,0.40882059442209545,0.40882059442209545
91,0.021068284023477858,36,855,404,2.302585092994046,0.2431903285991523,0.2591502157693263,0.2532969196431493,0.24436253598837118,0.393739930220963,0.393739930220963,0.393739930220963,0.393739930220963
92,0.01757714467801668,36,859,407,2.302585092994046,0.2457380490033949,0.2533085643037465,0.25715879968825534,0.24379458700460332,0.41580889401759347,0.41580889401759347,0.41580889401759347,0.41580889401759347
93,-0.1312997091866244,36,863,409,2.302585092994046,0.24110565025542363,0.26119408741542477,0.2592655334253221,0.2384347289038294,0.3317732162308953,0.3317732162308953,0.3317732162308953,0.3317732162308953
94,-0.06589781832932626,36,867,411,2.302585092994046,0.23931054071628027,0.2641674220837629,0.2608525292011757,0.23566950799878017,0.31193235929224017,0.31193235929224017,0.31193235929224017,0.31193235929224017
95,-0.1311975331450127,36,871,414,2.302585092994046,0.24273966878152078,0.25807555507504515,0.25510635070400156,0.24407842543943079,0.3835431507449369,0.3835431507449369,0.3835431507449369,0.3835431507449369
96,-0.07909862964447027,36,875,417,2.302585092994046,0.24713182385011206,0.25479513004372084,0.25305117324526333,0.2450218728609035,0.4063156688936172,0.4063156688936172,0.4063156688936172,0.4063156688936172
97,-0.20099646958616496,36,879,420,2.302585092994046,0.2452327964138856,0.25715952466137476,0.25129735649924967,0.24631032242549025,0.39395148848635875,0.39395148848635875,0.39395148848635875,0.39395148848635875
98,-0.1253379359592382,37,882,423,2.590267165445827,0.2449602375071205,0.2543968880048204,0.25389392900730595,0.24674894548075654,0.3948895823132872,0.3948895823132872,0.3948895823132872,0.3948895823132872
99,-0.2215476677866107,37,885,426,2.590267165445827,0.24665569890786887,0.25418708644737203,0.2493535284563572,0.24980368618840298,0.3849253168924812,0.3849253168924812,0.3849253168924812,0.3849253168924812
100,-0.1394926298383215,37,888,429,2.590267165445827,0.2506602835559165,0.252196645392099,0.2476942270291861,0.24944884402279835,0.3706676601881722,0.3706676601881722,0.3706676601881722,0.3706676601881722
