iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D
90,0.09452453909880157,33,289,496,1.7429693050586228,0.2507863295674021,0.25322173991842256,0.25034703217449294,0.24564489833968248,0.48767964975077294,0.48767964975077294,0.48767964975077294,0.48767964975077294
91,0.06752057517391935,35,292,499,2.0794415416798357,0.24776008158645793,0.2558583094059354,0.2516764185304116,0.2447051904771934,0.5041902778072036,0.5041902778072036,0.5041902778072036,0.5041902778072036
92,0.037717938022183164,35,296,501,2.0794415416798357,0.25056692052753354,0.2569564486250443,0.2502515392480662,0.2422250915993548,0.46143822744775165,0.46143822744775165,0.46143822744775165,0.46143822744775165
93,-0.06603150314684426,35,299,504,2.0794415416798357,0.2516846166065279,0.2553863897768077,0.2525694925908216,0.24035950102584172,0.425736669963495,0.425736669963495,0.425736669963495,0.425736669963495
94,-0.033460203906810745,35,301,508,2.0794415416798357,0.25175921845580895,0.2550448429258915,0.25596694036148515,0.23722899825681124,0.39859089679732995,0.39859089679732995,0.39859089679732995,0.39859089679732995
95,-0.15270198154142708,35,305,512,2.0794415416798357,0.24903001291959662,0.25082742236667155,0.25676342152871756,0.24337914318501294,0.40079824253472224,0.40079824253472224,0.40079824253472224,0.40079824253472224
96,-0.07235483187061727,35,308,516,2.0794415416798357,0.24677515118113902,0.2531836202050744,0.2542045143870229,0.24583671422676312,0.37854371598503606,0.37854371598503606,0.37854371598503606,0.37854371598503606
97,-0.07248852600655965,35,313,519,2.0794415416798357,0.24724089851501405,0.2501213985098253,0.25760793810547244,0.24502976486968803,0.3979802002667741,0.3979802002667741,0.3979802002667741,0.3979802002667741
98,-0.03103295016152021,35,317,521,2.0794415416798357,0.2464593267510929,0.24682000335198465,0.2601630763023409,0.24655759359458385,0.3947773933491815,0.3947773933491815,0.3947773933491815,0.3947773933491815
99,-0.15493185225030326,35,320,523,2.0794415416798357,0.24986243052066345,0.24650719537325677,0.2603577209379738,0.24327265316810526,0.39925244289927303,0.39925244289927303,0.39925244289927303,0.39925244289927303
100,0.0043561041886199135,35,323,527,2.0794415416798357,0.25009952645017425,0.24496448325811143,0.2586713730488683,0.24626461724284388,0.40977733594672844,0.40977733594672844,0.40977733594672844,0.40977733594672844
