iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D
66,-0.11198073650991941,70,1185,1520,1.203972804325936,0.24966114021047903,0.24827957404283768,0.2517278127837203,0.250331472962962,0.3624151202037207,0.3624151202037207,0.3624151202037207,0.3624151202037207
67,-0.19069543755609478,71,1198,1538,1.2378743560016172,0.24892783706104704,0.2471295338918492,0.2527648143678099,0.25117781467929223,0.38735027038213965,0.38735027038213965,0.38735027038213965,0.38735027038213965
68,-0.1935102787098083,71,1207,1550,1.2378743560016172,0.25006323509855655,0.24669184902509014,0.25116134125103035,0.25208357462532516,0.4012969956241715,0.4012969956241715,0.4012969956241715,0.4012969956241715
69,-0.1544986284451501,71,1221,1568,1.2378743560016172,0.25041149068644347,0.24656584205554494,0.25196214338414064,0.2510605238738708,0.41152013178499847,0.41152013178499847,0.41152013178499847,0.41152013178499847
70,-0.22876526166474712,72,1236,1586,1.2729656758128873,0.25246919277496244,0.2448958767583097,0.251638805064275,0.25099612540245303,0.4041465626321726,0.4041465626321726,0.4041465626321726,0.4041465626321726
71,-0.16471287513575286,73,1247,1604,1.3093333199837622,0.251143568642127,0.24546782466216605,0.25305351367427115,0.25033509302143103,0.39113039029145835,0.39113039029145835,0.39113039029145835,0.39113039029145835
72,-0.22417765424759487,73,1259,1622,1.3093333199837622,0.2502084232910563,0.24643958270061242,0.25317322190721225,0.25017877210111433,0.3856165593655038,0.3856165593655038,0.3856165593655038,0.3856165593655038
73,-0.18203464420977342,73,1268,1640,1.3093333199837622,0.24911989590815167,0.2469759705191751,0.25371841547364293,0.2501857180990304,0.38551181334417284,0.38551181334417284,0.38551181334417284,0.38551181334417284
74,-0.2523247430789271,74,1280,1654,1.3470736479666092,0.2503180281732831,0.24545598032891697,0.25366699153394734,0.2505589999638485,0.38147791066145387,0.38147791066145387,0.38147791066145387,0.38147791066145387
75,-0.23040143992587292,74,1290,1670,1.3470736479666092,0.25194381575842517,0.24620520027496132,0.25227700774613,0.24957397622048086,0.3721579634894609,0.3721579634894609,0.3721579634894609,0.3721579634894609
76,-0.2745827966925758,74,1303,1685,1.3470736479666092,0.25306020327028217,0.24522966239768504,0.2520648005219477,0.2496453338100829,0.3715596663001505,0.3715596663001505,0.3715596663001505,0.3715596663001505
77,-0.1714658994781858,75,1312,1701,1.3862943611198906,0.25423702317590224,0.2464803875575168,0.2496766772559953,0.24960591201058685,0.37007439315066015,0.37007439315066015,0.37007439315066015,0.37007439315066015
78,-0.19399401812788145,75,1321,1716,1.3862943611198906,0.2525916164038848,0.24842709157555823,0.24926930271147016,0.24971198930908384,0.3821222480356221,0.3821222480356221,0.3821222480356221,0.3821222480356221
79,-0.1261537481827071,76,1329,1729,1.4271163556401458,0.25095185934349834,0.2505977175926136,0.2456150848361383,0.2528353382277499,0.3491586090206325,0.3491586090206325,0.3491586090206325,0.3491586090206325
80,-0.18325701609469458,76,1341,1745,1.4271163556401458,0.2528410267594498,0.24661673153423047,0.2485290161450853,0.25201322556123473,0.3616526741139287,0.3616526741139287,0.3616526741139287,0.3616526741139287
81,-0.1879412495416324,77,1349,1759,1.4696759700589417,0.2540561280010364,0.24501175599944125,0.24962053672354687,0.25131157927597253,0.3593034025844261,0.3593034025844261,0.3593034025844261,0.3593034025844261
82,-0.06168654878026886,77,1359,1774,1.4696759700589417,0.2536049984612747,0.24414584468833897,0.24975973415310454,0.2524894226972811,0.3333905579546503,0.3333905579546503,0.3333905579546503,0.3333905579546503
83,-0.17547998646401008,77,1367,1787,1.4696759700589417,0.25206672168584915,0.24524139070050463,0.2524025077636477,0.2502893798499996,0.3373593830011645,0.3373593830011645,0.3373593830011645,0.3373593830011645
84,-0.11365553131602325,77,1371,1802,1.4696759700589417,0.2502399202155047,0.24801566466538613,0.25166271351426517,0.2500817016048422,0.33653390948155654,0.33653390948155654,0.33653390948155654,0.33653390948155654
85,-0.0954609631468743,77,1381,1821,1.4696759700589417,0.25012493642192873,0.2488806631171062,0.2506075803462403,0.2503868201147241,0.3651230239305595,0.3651230239305595,0.3651230239305595,0.3651230239305595
86,-0.04140482913736758,77,1389,1835,1.4696759700589417,0.25076731236528205,0.2493017480892891,0.25031416035960935,0.24961677918581532,0.3954100560422716,0.3954100560422716,0.3954100560422716,0.3954100560422716
87,-0.08283385939116529,77,1399,1852,1.4696759700589417,0.252126189174689,0.24862846507203754,0.2500247169299814,0.2492206288232931,0.39143435458171716,0.39143435458171716,0.39143435458171716,0.39143435458171716
