iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_family,layer_interdependences_friends,layer_interdependences_neighbours,layer_interdependences_religion,layer_interdependences_cultural,layer_polarisations_family,layer_polarisations_friends,layer_polarisations_neighbours,layer_polarisations_religion,layer_polarisations_cultural
48,-0.07110497746980236,14,1110,920,0.3285040669720361,0.19075260626216933,0.2069487561329074,0.20875297903120216,0.19900643455046663,0.19453922402326557,0.42174613595278293,0.42174613595278293,0.42174613595278293,0.42174613595278293,0.42174613595278293
49,0.05217753509476785,14,1132,935,0.3285040669720361,0.19003395682208932,0.20698820065414897,0.20974064905251708,0.19857858122072058,0.19465861225053435,0.40243035087565326,0.40243035087565326,0.40243035087565326,0.40243035087565326,0.40243035087565326
50,-0.09472806698883801,14,1155,952,0.3285040669720361,0.19069640538524504,0.20680595127481757,0.20860963108666716,0.19905014966624732,0.19483786258703728,0.42035037972617745,0.42035037972617745,0.42035037972617745,0.42035037972617745,0.42035037972617745
51,0.021643662960085654,14,1178,969,0.3285040669720361,0.19160984403163314,0.20669613513553348,0.20725492493901107,0.19912154973826557,0.1953175461555693,0.46558704631585673,0.46558704631585673,0.46558704631585673,0.46558704631585673,0.46558704631585673
52,-0.06275158063154528,14,1201,985,0.3285040669720361,0.19107494263121033,0.20650785745001068,0.20781375555161996,0.19971805199460427,0.1948853923725667,0.430567034441423,0.430567034441423,0.430567034441423,0.430567034441423,0.430567034441423
53,-0.0073106208139300756,14,1224,1001,0.3285040669720361,0.19144203964037834,0.20648511350845145,0.20704978982495745,0.1989225085261132,0.19610054850011477,0.451567579265612,0.451567579265612,0.451567579265612,0.451567579265612,0.451567579265612
54,-0.06614639754070685,14,1247,1017,0.3285040669720361,0.19129828579282426,0.20671552590661987,0.20791784693390286,0.19978006767247714,0.19428827369418564,0.4476098911911593,0.4476098911911593,0.4476098911911593,0.4476098911911593,0.4476098911911593
55,0.04246997049529205,14,1271,1033,0.3285040669720361,0.19135516013281278,0.2066913013656978,0.20884748096544364,0.1994960178564291,0.19361003967962764,0.4305328571852225,0.4305328571852225,0.4305328571852225,0.4305328571852225,0.4305328571852225
56,-0.012798355264896113,14,1294,1050,0.3285040669720361,0.19092571151216872,0.20691304686172426,0.20826888705667151,0.1989902515393671,0.19490210303008323,0.40567581708144396,0.40567581708144396,0.40567581708144396,0.40567581708144396,0.40567581708144396
57,-0.026660144979966115,14,1316,1067,0.3285040669720361,0.19019364650339354,0.2075965243791037,0.20829076175912906,0.19971005489705754,0.1942090124613284,0.4100111959193254,0.4100111959193254,0.4100111959193254,0.4100111959193254,0.4100111959193254
58,-0.07522129922758287,14,1339,1083,0.3285040669720361,0.19013998213791028,0.2080687768051932,0.20917084857417592,0.1993808272738448,0.19323956520889546,0.40777656986641314,0.40777656986641314,0.40777656986641314,0.40777656986641314,0.40777656986641314
59,-0.0471911503876702,14,1361,1098,0.3285040669720361,0.1902468753371303,0.20777746260699512,0.209044966095443,0.19938506493601701,0.19354563102442854,0.4062614402208095,0.4062614402208095,0.4062614402208095,0.4062614402208095,0.4062614402208095
60,-0.09102849099823772,14,1384,1114,0.3285040669720361,0.19112968100045344,0.20750625521352808,0.208670300731998,0.19905925331211916,0.19363450974192156,0.40614635524776854,0.40614635524776854,0.40614635524776854,0.40614635524776854,0.40614635524776854
61,-0.013799032019290591,14,1407,1130,0.3285040669720361,0.19056830379049827,0.20709033463521107,0.20809362383100272,0.20010044546631278,0.1941472922770017,0.41021150924550254,0.41021150924550254,0.41021150924550254,0.41021150924550254,0.41021150924550254
