iterations,aggregate_opinions,radicalised_agents,silenced_agents,negated_agents,radicalisation_logodds,layer_interdependences_A,layer_interdependences_B,layer_interdependences_C,layer_interdependences_D,layer_interdependences_E,layer_interdependences_F,layer_polarisations_A,layer_polarisations_B,layer_polarisations_C,layer_polarisations_D,layer_polarisations_E,layer_polarisations_F
63,0.01719843837587933,83,1774,1114,1.771956841931875,0.2816024880883163,0.015178905888265558,0.22723925506898077,0.19543261899791786,0.2132205830112018,0.06732614894531977,0.4005047288551786,0.5175009405307788,0.40949639498423324,0.39067576872520327,0.4366552110415092,0.3147320273172395
64,0.05095010886435454,84,1783,1124,1.83258146374831,0.28161934088051604,0.014718954323409425,0.22843920527999795,0.1938913949393804,0.21585777626533006,0.06547332831136679,0.39790191727063545,0.45392656748058374,0.40625146910503757,0.38639837890433115,0.443821395186235,0.28990456263296993
65,0.04671072504056675,84,1795,1135,1.83258146374831,0.28095765969557024,0.01227683572023041,0.23067452401069483,0.19390904468793138,0.21349822288475595,0.06868371300081706,0.40609211482633417,0.37613831460557423,0.4133668575789204,0.4011745041046944,0.43907106403608664,0.3176971502959027
66,0.06219186044373379,85,1806,1146,1.8971199848858813,0.28254063241581406,0.01220591187456248,0.23062366213580443,0.1927746094239359,0.21405729906313756,0.06779788508674689,0.41521657576880694,0.363253502861059,0.4206233785186081,0.40814840127123586,0.4421903502975426,0.30927965131421614
67,0.08344857220988176,86,1816,1159,1.9661128563728327,0.2831603719863971,0.011785520288849256,0.2302882065617426,0.19276698992873578,0.21275028743094207,0.06924862380333133,0.38110884128470796,0.35843028816962474,0.3862808301116496,0.37693485438467195,0.4028730473803502,0.2829073594562033
68,0.0654578898024702,86,1827,1170,1.9661128563728327,0.2792229942449257,0.011722217737560974,0.23048243361281112,0.1948228530762871,0.21616394001556113,0.06758556131285402,0.35973445707899315,0.3295661848706665,0.3652509046043524,0.3604614528859494,0.3884522141287678,0.2402984156480427
69,0.12836543526860605,86,1839,1178,1.9661128563728327,0.27639255590311046,0.012648156860858165,0.23129324097787057,0.19594588145425854,0.2184362362517158,0.06528392855218695,0.35425981834198644,0.3226915115939563,0.37249640736674944,0.3557920305850742,0.3890301356431737,0.2278500314810582
70,0.06844788041650579,86,1850,1188,1.9661128563728327,0.2761804949254362,0.01048274579820516,0.23578688493598104,0.19298587914107954,0.2140090942074847,0.07055490099181269,0.368614903876332,0.28647164058735747,0.39166509844711234,0.3614982639180928,0.39452374235071175,0.27685888137956627
71,0.10054183326366326,86,1859,1197,1.9661128563728327,0.2777514883180788,0.01044292231048967,0.23290717309161746,0.19515442111141326,0.21227036024699356,0.07147363492140865,0.3721068657398173,0.2860029594187323,0.3825831390574652,0.36780317959825926,0.3965056122271962,0.2745147818556453
72,0.042628706239684705,86,1871,1208,1.9661128563728327,0.27611649395180266,0.010377514258213072,0.22760017359725776,0.19546997532615015,0.213182325667358,0.0772535171992177,0.3701074282198741,0.2622890782562899,0.38246980265110925,0.3730858364698812,0.4012447216316465,0.2995497121745703
73,0.027585505011516062,86,1884,1218,1.9661128563728327,0.2763502889901,0.01182433179809307,0.2254501800738237,0.19878629071726578,0.20964718384024325,0.07794172458047349,0.391832144883525,0.3367677059531573,0.4048677843325031,0.40697800839768344,0.4249682729222005,0.32967608684854377
74,0.02326114889377463,86,1896,1230,1.9661128563728327,0.2787158020866727,0.01092993379842211,0.22634268651484132,0.19665216791269086,0.20926113372463465,0.07809827596273629,0.40266941996902234,0.33231883860121836,0.40879561349537535,0.4133052890323165,0.42860296187147573,0.33435546672122723
75,0.01482626103391139,86,1908,1239,1.9661128563728327,0.2775810242354832,0.011239087468882483,0.22584430152280002,0.19617923347001848,0.21121834042234722,0.07793801288046769,0.3885710019434535,0.3282617023034641,0.3889318409185047,0.3934691461837692,0.4157118592986222,0.3169198553442484
76,0.05565044928469613,86,1917,1245,1.9661128563728327,0.27689742937814804,0.011600314247231725,0.22877132313450305,0.19225425070799398,0.21259323289483822,0.07788344963728328,0.3598386112360079,0.2850450430275649,0.35834574518430895,0.35581470786978564,0.38832294123878724,0.31170601156610056
77,0.04681316628203444,86,1927,1254,1.9661128563728327,0.27900772809554986,0.010923600891376796,0.22759113990854785,0.1978179730927803,0.20678370144108943,0.0778758565706538,0.3878439313486121,0.26079459385130827,0.38432932989684315,0.3939134398892602,0.4039868289813299,0.3118439337798532
